,id,sentence,label,source,category,subject_word,subject_start,subject_end,subject_type,object_word,object_start,object_end,object_type
84,31637,3. 15 부정선거 표 무효와 재선거를 주장했 던 2 3 15 마산 의거 [ unused498 ] 참여한 한 년 전라북도 남원 금지중학교를 졸업하여 마산상업고등학교에 입학한 지 얼마 안 된 학생 김주열이 실종 실종 지 지 일째인 4월 11일 아침 마산 중앙 부두 앞바다 앞바다 왼쪽 눈에 경찰이 쏜 최루탄이 박힌 채 시신으로 떠오른 것이 부산일보를 통해 보도되되 시위는 전국적으로 퍼지며 격화되었다.,per:schools_attended,wikipedia,per,김주열,109,111,PER,마산상업고등학교,83,90,ORG
85,31638,"전라북도 남원 금지중학교를 졸업하여 경상남도 마산상업고등학교에 입학한 지 얼마 안 되어 1960년 3 · 12 마산운동 때 행방불명 되었던 열사 김주열 공화국 시체가 약 두 달 뒤 즈음인 4월 11일 바다에서 발견되어 검시가 이루어졌으나, 검시 결과가 발표되지 않자 시민들이 병원으로 들어가 눈에서 뒷도 끝 지 최루 will이 박혀 있는 것을 확인하였다.",per:schools_attended,wikipedia,per,김주열,81,83,PER,마산상업고등학교,25,32,ORG
86,31639,"전라북도 군산 금지중학교 학교 졸업 킨스 경상남도 마산상업고등학교에 입학한 지 며칠 안되는 1960 이듬해 3 · 15 마산일 때 행방불명되었던 열사 김주열 시험대 시신 가 약 한 달 뒤 즈음인 4월 11일 바다에서 발견되어 시신 시가 이루어졌는데, 검시 결과 가 발표되 지 않자 시민들이 병원으로 들어가 눈에서 뒷머리까지 최루탄 이 박혀 있는 것을 확인하였다.",per:schools_attended,wikipedia,per,김주열,84,86,PER,마산상업고등학교,28,35,ORG
87,31640,"전라북도 남원 금지중학교를 졸업하여 경상남도 마산상업고등학교에 입학된 지 며칠 안되어 1960년 3 · 15 마산 의거 때 행방불명 되었던 열사 김주열의 시체가 약 두 달 뒤 즈음인 5 월 16 일 바다에 발견되어 검고 시 가 행하 이어졌는데, 검시 결과가 발표되지 않자 시민들이 병원으로 특공대 눈에서 뒷머리까지 최루탄 이 박혀 있는 것을 확인 개경이었다.",per:schools_attended,wikipedia,per,김주열,81,83,PER,마산상업고등학교,25,32,ORG
88,31641,전라북도 남원 금지중학교를 졸업하고 경상남도 마산상업고등학교에 입학한 지 얼마 안 되는 신년 3 · 11 마산 의거에서 행방불명되었던 고 김주열의 유재석과 약 한 달 뒤 즈음인 4월 11일 바다에서 실종되어 검시가 돼 어졌으나으나 검시 결과가 발표되지 않자 시민들이 병원으로 들어가 시신의 뒤에 진구지 최루탄 이 박혀 있는 것을 확인하였다.,per:schools_attended,wikipedia,per,김주열,77,79,PER,마산상업고등학교,25,32,ORG
89,31642,"전라북도 남원 금지중학교를 졸업하여 경상남도 마산상업고등학교에 입학한 지 얼마 안 되어 1960. 2 · 15 마산 의거에서 행방불명 되었던 열사 김주열의 시체는 약 한 달 뒤 즈음인 4월 11일 바다에서 발견되어 검시가 이루어졌는데, 검시 결과가 발표되지 않자 유족들이 병원으로 찾아가 눈에서와 머리 엇갈아 최루탄이 박혀 있는 것을 확인하였다.",per:schools_attended,wikipedia,per,김주열,82,84,PER,마산상업고등학교,25,32,ORG
90,31643,"조슈 5인 란 조슈 번, 뱅킹의 야마구치현 출신에서 1863년에 영국 유니버시티 칼리지 런던에 유학을 떠난 엔도 긴 스카, 이노우에 마사루, 이토 셔틀 부민, 이노우에 가오루, 아마 오 윤창도 다섯 사람을 말한다.",per:schools_attended,wikipedia,per,이노우에 마사루,69,76,PER,유니버시티 칼리지 런던,39,50,LOC
91,31644,"조슈 5인은 조슈 번 ( 현재의 야마구치현 )으로 18620년에 영국 유니버시티 칼리지 런던에 유학을 떠난 엔도 신스케와 이노우에 마사루, 이토 히로부미, 이노우에 가오루, 야마다 요조 네 사람을 말한다.",per:schools_attended,wikipedia,per,이노우에 마사루,68,75,PER,유니버시티 칼리지 런던,39,50,LOC
92,31645,"조쇼 5명 은 조슈 번 ) 일본의 야마구치 현 )에서 1863년에 영국 유니버시티 칼리지 런던에 유학을 떠난 엔 둘러싸인 긴 생과 이노우에 마사루, 조 히로부미, 이노우에 겐 루, 아마 오 요조 다섯 사람을 말한다.",per:schools_attended,wikipedia,per,이노우에 마사루,73,80,PER,유니버시티 칼리지 런던,40,51,LOC
93,31646,"간 슈 5인은 조에이현, 현재의 야마구치현 ) 에서 1863년에 영국 유니버시티 칼리지 런던에 유학을 떠난 이마 도 긴 겐, 이노우에 마사루미 이토 이토 부미, 이노우에 가오루, 야마오 요조 다섯 사람를 말한다.",per:schools_attended,wikipedia,per,이노우에 마사루,70,77,PER,유니버시티 칼리지 런던,39,50,LOC
94,31647,"조슈 5명 은 조슈 번 ( 현재의 야마구치현 )에서 1863 년에 영국 유니버시티 칼리지 런던에 유학을 떠난 엔루사 스케, 이노우에 마사루, 이토 히로부미, 이노우에 가오루 및 아마 오 요조 굴리 사람을 말한다.",per:schools_attended,wikipedia,per,이노우에 마사루,69,76,PER,유니버시티 칼리지 런던,40,51,LOC
95,31648,"19493 ~ 1950년에는 메모 학생으로 파리 대학교에 머물렀으며, 여기서 장 르 트레일러 · 앙리 카르탕 ·로 카라츠 와 아르 츠 · 로제 뒤 르망 · 자크 디미에 · 장피 쇼트트랙 아르를 만났다.",per:schools_attended,wikipedia,per,자크 디미에,87,92,PER,파리 대학교,24,29,ORG
96,31649,"1949년 ~ 1951 년에는 프랑스 학생으로 파리 대학교에 머물렀으며, 여기서 장 르네 · 기 카르 아르 · 로랑 슈와르츠, 로제 고드망 · 자크 디미에 · 장 피에르 세르를 만났다.",per:schools_attended,wikipedia,per,자크 디미에,80,85,PER,파리 대학교,26,31,ORG
97,31650,"19495 ~ 1950년에는 교환 학생으로 파리 대학교에 머물렀고, 그곳에서 장 르레드르 카르탕, 로랑 뒤 와 레츠, 로제 고드츠 · 자크 디미에 · 장르 에르 세르와 만났다.",per:schools_attended,wikipedia,per,자크 디미에,75,80,PER,파리 대학교,24,29,ORG
98,31651,"19491 ~ 1951학년에는 교환 학생으로 파리 대학교에 머물렀으며, 여기서 장 르네 · 앙리 카르탕 · 로랑 슈와르츠 · 로제 기 드르 · 자크 디미에 · 디디 피드 세르를 만났다.",per:schools_attended,wikipedia,per,자크 디미에,80,85,PER,파리 대학교,25,30,ORG
99,31652,"19493과 1950년에는 교환 학생으로 파리 대학교에 머물렀으며, 거기 서 장 카르 레 · 앙리 카르탕 · 로랑 아르 와 아르에 · 로제 고 르망, 자크 디미에 · 장귀드 세르를 만났다.",per:schools_attended,wikipedia,per,자크 디미에,84,89,PER,파리 대학교,23,28,ORG
100,31653,"원작소설의 작가 체탄 바갓은 1974년 인도에서 태어난 명문 대학학교 인도 공과대학교 델리와 아마다바드 인도 주립 대학원을 졸업하였으며 현재 작가, 칼럼니스트, 명연설가로 활동중이다.",per:schools_attended,wikipedia,per,체탄 바갓,9,13,PER,인도 공과대학교 델리,39,49,ORG
101,31654,"원작소설의 저자 체탄 바갓은 1974년 인도에서 태어나 명문 대학인 인도 공과대학교 델리와 아마다바드 인도경영대 경영학 원을 수료 하였으며 현재 작가, 칼럼니스트, 명연설가로 활동중이다.",per:schools_attended,wikipedia,per,체탄 바갓,9,13,PER,인도 공과대학교 델리,38,48,ORG
102,31655,"원작 소설 의 작가 체탄 바갓은 1974년 인도에서 태어나 명문 대학인 인도 공과대학교 델리 Al 아마다바와 인도경영대학원을 졸업하였고, 칼럼니스트, 칼럼니스트, 대중 연설가가 활동중이다.",per:schools_attended,wikipedia,per,체탄 바갓,11,15,PER,인도 공과대학교 델리,40,50,ORG
103,31656,"이 소설의 작가 체탄 바갓은 1974년 인도에서 태어나 명문 대학인 인도 공과대학교 델리와 아마다바드 인도경영대학원을 졸업하 염색고, 작가, 칼럼니스트 및 명연설가 허상 활동중이다.",per:schools_attended,wikipedia,per,체탄 바갓,9,13,PER,인도 공과대학교 델리,38,48,ORG
104,31657,"원작소설 소설 작가 체탄 바갓은 1974년 인도에서 태어나 세계적 인 인도 공과대학교 델리와 아마다바바 인도경영대대 원을 졸업하 남성고, 작가, 칼럼니스트, 명연설가로 활동중이다.",per:schools_attended,wikipedia,per,체탄 바갓,11,15,PER,인도 공과대학교 델리,39,49,ORG
105,31658,"장수원은 서울에서 출생하였으며 서울 잠원초등학교, 신반포중학교, 세화고등학교를 진학하였으나 체육 활동과 병행하기 어려워 자퇴, 검정고시를 치렀다.",per:schools_attended,wikipedia,per,장수원,0,2,PER,잠원초등학교,20,25,ORG
106,31659,"장수원는 서울에서 성장하였으며 서울 잠원초등학교, 신반포중학교, 세화고등학교로 진학 뒤였으나 연예활동과 병행하기 어려워 자퇴하고 검정고시를 치렀다.",per:schools_attended,wikipedia,per,장수원,0,2,PER,잠원초등학교,20,25,ORG
107,31660,"장수원은 서울에 출신하였으며, 잠원초등학교, 신원 폴 중학교, 세화 계단 등 학교를 진학였 였으나 연예활동과 병행이 어려워 자퇴, 검정고시를 준비 뤘다.",per:schools_attended,wikipedia,per,장수원,0,2,PER,잠원초등학교,17,22,ORG
108,31661,"장수원는 서울 대견 출생하였으며 서울 잠원초등학교, 시 반포 등 학교, 세화중 등 학교를 진학한 뉴스, 연예활동과 병행하기 어려워 자퇴, 검정고시를 준비 뤘다.",per:schools_attended,wikipedia,per,장수원,0,2,PER,잠원초등학교,21,26,ORG
109,31662,"장수원은 서울에서 출생했었으며 서울 잠원초등학교, 신반포중학교, 세화고등학교를 진학하였으나 연예활동을 병행하기 어려워 자퇴, 검정고시를 치렀다.",per:schools_attended,wikipedia,per,장수원,0,2,PER,잠원초등학교,20,25,ORG
110,31663,"제국대학에서 후진 지도에도 힘써서 이토 주타, 나가노 겐 헤이지, 다케다 고이치로 주조 세이이치로, 쓰카미 야스시, 노구치 겐 이치, 오자와 산노스이치, 세키노 다다시 등 등 인재를 양성 했다.",per:schools_attended,wikipedia,per,이토 주타,19,23,PER,제국대학,0,3,ORG
111,31664,"제국대학에서 후진 지도에도 힘써서 이토 주타, 나가다 우헤이지, 다케다 고이치, 주조이치 이치로, 쓰카모토 마고 시, 노구치 마고이치, 오자와 오자 노스케, 쿠리 키노 다다시 등의 인재를 배출했다.",per:schools_attended,wikipedia,per,이토 주타,19,23,PER,제국대학,0,3,ORG
112,31665,"제국대학에서 후진 지도에도 힘써서 이토 주타가 나가노 우헤이지, 다케다 고이치, 주조 세이이치로, 노 카모토 야스이치, 노 이마 마고이치이치 오자 오자 산노스 공매오 세키오 다다시시 의 천재 먼지 배출했다.",per:schools_attended,wikipedia,per,이토 주타,19,23,PER,제국대학,0,3,ORG
113,31666,"제국대학의 학생 지도에도 힘써서 이토 주타는 나가노 우헤이지, 다케다 고이치, 주조 세이사 로로 쓰카모토 세이 시, 노구치 겐 이치, 오자오 산사 케, 세키노 다다시 등의 인재를 양성 했다.",per:schools_attended,wikipedia,per,이토 주타,18,22,PER,제국대학,0,3,ORG
114,31667,"제국대학은 후진 지도에도 힘써, 이토 주타, 나가노 겐 헤이지, 다케다 다케 치, 주조 세이이치로, 쓰카모토 야스시, 이마 구치 마고이치, 오자와 산노스케, 세키노 다다 다다 등의 인재를 배출했다.",per:schools_attended,wikipedia,per,이토 주타,18,22,PER,제국대학,0,3,ORG
115,31668,"육군사관학교 4기생 이자 박정희의 후배로, 1966 파생 작년 대 서울시장에 발탁돼 어 의욕적으로 여러 가지 개발 사업을 동시에 추진, 서울특별시의 모습을 바꿔놓은 인물이다.",per:schools_attended,wikipedia,per,박정희,14,16,PER,육군사관학교,0,5,ORG
116,31669,"육군사관학교 4기 출신이자 박정희의 후배로, 1966년 제14대 서울시장에 발탁되어 의욕적으로 1992 가지 개발 사업을 동시에 추진해 서울특별시의 모습을 바꿔놓이라고 인물이다.",per:schools_attended,wikipedia,per,박정희,15,17,PER,육군사관학교,0,5,ORG
117,31670,"육군사관학교 4기 출신이자 박정희의 후배로, 1966년 제14대 서울시장으로 발탁되어 의욕적으로 [ unused52 ] 가지 개발사업을 동시 강조 추진, 서울특별시의 모습을 바꿔놓은 인물이다.",per:schools_attended,wikipedia,per,박정희,15,17,PER,육군사관학교,0,5,ORG
118,31671,"육군사관학교 4기 출신이면 자 박정희의 아들로, 1966년 제14대 서울시장에 발탁되면서 의욕적으로 여러 가지 개발사업을 동시다발해, 서울특별시의 모습을 바꿔놓은 인물이다.",per:schools_attended,wikipedia,per,박정희,17,19,PER,육군사관학교,0,5,ORG
119,31672,"육군사관학교 4기 출신이자 박정희의 후배로, 1966년 제17 대 특례법 선거에 당선되어 의욕적으로 여러 가지 93사업을 동시에 추진, 박정희의 모습을 바꿔놓은 인물이다.",per:schools_attended,wikipedia,per,박정희,15,17,PER,육군사관학교,0,5,ORG
120,31673,자신도 호그와트 1학년 생이고 당시 해리의 스승 제임스 포터와 해리의 대부 시리우스 블랙과 동창이었다.,per:schools_attended,wikipedia,per,시리우스 블랙,42,48,PER,호그와트,4,7,ORG
121,31674,"자신도 호그와트의 재학 생이고, 해리의 아버지 제임스 포터와 해리의 대부 시리우스 블랙과 동창이었다.",per:schools_attended,wikipedia,per,시리우스 블랙,41,47,PER,호그와트,4,7,ORG
122,31675,"자신도 호그와트의 졸업생이고, 해리는 아버지 제임스 포터와 그 포터 대부 시리우스 블랙과 형제이었다.",per:schools_attended,wikipedia,per,시리우스 블랙,41,47,PER,호그와트,4,7,ORG
123,31676,"해리 도 호그와트의 [ unused120 ] 동창이며, 해리의 아버지 제임스 포터와 해리의 대부 시리우스 블랙과 동창이었다.",per:schools_attended,wikipedia,per,시리우스 블랙,54,60,PER,호그와트,5,8,ORG
124,31677,"자신은 호그와트의 졸업생이고, 포터의 아버지 제임스 포터와 해리의 대부 시리우스 블랙과 동창이었다.",per:schools_attended,wikipedia,per,시리우스 블랙,40,46,PER,호그와트,4,7,ORG
125,31678,"중기 타이거스는 5차에 김양수 ( 광주 일고. ) ), 6라운드 장재혁 ( 경남고. 투수 ), 7 라운드 백현종 ( ( 고고 동강대. 포수 ), 8라 우드 강민수 ( 장충고. 투수 ), 9라운드 유인한 (. 고일 영동대. 외야수 ), 10라운드 최용준 ( 부산공고. 투수 ) 등 총 10명을 지명했다.",per:schools_attended,wikitree,per,장재혁,36,38,PER,경남고,42,44,ORG
126,31679,"KIA 유니티 즈는 5라운드 김양 김양 ( 북일고 왔으니 410 ) ) 6라운드 장재혁 ( 경남고. 투수 ), 7라운드 백현현 ( ( 고 -. 대. 포수 ), 8은 드 우드 강민수 ( 장충고. 투수 ), 9라운드 유인한 ( ( 고 - 영동대.. ), 10라운드 운즈 용준 ( ( 공고. 투수 ) 등 총 10명을 지명했다.",per:schools_attended,wikitree,per,장재혁,45,47,PER,경남고,51,53,ORG
127,31680,"KIA다 이리 즈는 5운두 우드 장재현 ( 북일고.. ) ) 6라운드 장재혁 ( 경남고. 투수 ), 7라운드 운즈 현종 ( 경주고 고 동강대 포수 포수 ), 8라운드 강민수 ( 장충고. 투수 ) ) 9라운드 유인한 ( 강릉고 - 영동대.. ) ) 10라운드 운즈 용준 ( 부산공고. 투수 투수 등 45 10명 나르 지명했다.",per:schools_attended,wikitree,per,장재혁,39,41,PER,경남고,45,47,ORG
